#1

# WLTC class 3 test cycle >34 W/kg =34 k/tonne
 double Cycle(1801,3)
#
#vehicles with a ratio of rated power in W / kerb mass in kg  > 34ù
#
#  where:
#    column 1 - time [s]
#    column 2 - desired speed [km/h]
#    column 3 - phase (1: low; 2: medium (middle), 3: 4; 4: Extra 4
777	56.3 	2
778	58.1 	2
779	59.8 	2
780	61.1 	2
781	62.1 	2
782	62.8 	2
783	63.3 	2
784	63.6 	2
785	64.0 	2
786	64.7 	2
787	65.2 	2
788	65.3 	2
789	65.3 	2
790	65.4 	2
791	65.7 	2
792	66.0 	2
793	65.6 	2
794	63.5 	2
795	59.7 	2
796	54.6 	2
797	49.3 	2
798	44.9 	2
799	42.3 	2
800	41.4 	2
801	41.3 	2
802	42.1 	2
803	44.7 	2
804	48.4 	2
805	51.4 	2
806	52.7 	2
807	53.0 	2
808	52.5 	2
809	51.3 	2
810	49.7 	2
811	47.4 	2
812	43.7 	2
813	39.7 	2
814	35.5 	2
815	31.1 	2
816	26.3 	2
817	21.9 	2
818	18.0 	2
819	17.0 	2
820	18.0 	2
821	21.4 	2
822	24.8 	2
823	27.9 	2
824	30.8 	2
825	33.0 	2
826	35.1 	2
827	37.1 	2
828	38.9 	2
829	41.4 	2
830	44.0 	2
831	46.3 	2
832	47.7 	2
833	48.2 	2
834	48.7 	2
835	49.3 	2
836	49.8 	2
837	50.2 	2
838	50.9 	2
839	51.8 	2
840	52.5 	2
841	53.3 	2
842	54.5 	2
843	55.7 	2
844	56.5 	2
845	56.8 	2
846	57.0 	2
847	57.2 	2
848	57.7 	2
849	58.7 	2
850	60.1 	2
851	61.1 	2
852	61.7 	2
853	62.3 	2
854	62.9 	2
855	63.3 	2
856	63.4 	2
857	63.5 	2
858	64.5 	2
859	65.8 	2
860	66.8 	2
861	67.4 	2
862	68.8 	2
863	71.1 	2
864	72.3 	2
865	72.8 	2
866	73.4 	2
867	74.6 	2
868	76.0 	2
869	76.6 	2
870	76.5 	2
871	76.2 	2
872	75.8 	2
873	75.4 	2
874	74.8 	2
875	73.9 	2
876	72.7 	2
877	71.3 	2
878	70.4 	2
879	70.0 	2
880	70.0 	2
881	69.0 	2
882	68.0 	2
883	68.0 	2
884	68.0 	2
885	68.1 	2
886	68.4 	2
887	68.6 	2
888	68.7 	2
889	68.5 	2
890	68.1 	2
891	67.3 	2
892	66.2 	2
893	64.8 	2
894	63.6 	2
895	62.6 	2
896	62.1 	2
897	61.9 	2
898	61.9 	2
899	61.8 	2
900	61.5 	2
901	60.9 	2
902	59.7 	2
903	54.6 	2
904	49.3 	2
905	44.9 	2
906	42.3 	2
907	41.4 	2
908	41.3 	2
909	42.1 	2
910	44.7 	2
911	48.4 	2
912	51.4 	2
913	52.7 	2
914	54.0 	2
915	57.0 	2
916	58.1 	2
917	59.2 	2
918	59.0 	2
919	59.1 	2
920	59.5 	2
921	60.5 	2
922	62.3 	2
923	63.9 	2
924	65.1 	2
925	64.1 	2
926	62.7 	2
927	62.0 	2
928	61.3 	2
929	60.9 	2
930	60.5 	2
931	60.2 	2
932	59.8 	2
933	59.4 	2
934	58.6 	2
935	57.5 	2
936	56.6 	2
937	56.0 	2
938	55.5 	2
939	55.0 	2
940	54.4 	2
941	54.1 	2
942	54.0 	2
943	53.9 	2
944	53.9 	2
945	54.0 	2
946	54.2 	2
947	55.0 	2
948	55.8 	2
949	56.2 	2
950	56.1 	2
951	55.1 	2
952	52.7 	2
953	48.4 	2
954	43.1 	2
955	37.8 	2
956	32.5 	2
957	27.2 	2
958	25.1 	2
959	26.0 	2
960	29.3 	2
961	34.6 	2
962	40.4 	2
963	45.3 	2
964	49.0 	2
965	51.1 	2
966	52.1 	2
967	52.2 	2
968	52.1 	2
969	51.7 	2
970	50.9 	2
971	49.2 	2
972	45.9 	2
973	40.6 	2
974	35.3 	2
975	30.0 	2
976	24.7 	2
977	19.3 	2
978	16.0 	2
979	13.2 	2
980	10.7 	2
981	8.8 	2
982	7.2 	2
983	5.5 	2
984	3.2 	2
985	1.1 	2
986	0.0 	2
987	0.0 	2
988	0.0 	2
989	0.0 	2
990	0.0 	2
991	0.0 	2
992	0.0 	2
993	0.0 	2
994	0.0 	2
995	0.0 	2
996	0.0 	2
997	0.0 	2
998	0.0 	2
999	0.0 	2
1000	0.0 	2
1001	0.0 	2
1002	0.0 	2
1003	0.0 	2
1004	0.0 	2
1005	0.0 	2
1006	0.0 	2
1007	0.0 	2
1008	0.0 	2
1009	0.0 	2
1010	0.0 	2
1011	0.0 	2
1012	0.0 	2
1013	0.0 	2
1014	0.0 	2
1015	0.0 	2
1016	0.0 	2
1017	0.0 	2
1018	0.0 	2
1019	0.0 	2
1020	0.0 	2
1021	0.0 	2
1022	0.0 	2
1023	0.0 	4
1024	0.0 	4
1025	0.0 	4
1026	0.0 	4
1027	0.8 	4
1028	3.6 	4
1029	8.6 	4
1030	14.6 	4
1031	20.0 	4
1032	24.4 	4
1033	28.2 	4
1034	31.7 	4
1035	35.0 	4
1036	37.6 	4
1037	39.7 	4
1038	41.5 	4
1039	43.6 	4
1040	46.0 	4
1041	48.4 	4
1042	50.5 	4
1043	51.9 	4
1044	52.6 	4
1045	52.8 	4
1046	52.9 	4
1047	53.1 	4
1048	53.3 	4
1049	53.1 	4
1050	52.3 	4
1051	50.7 	4
1052	48.8 	4
1053	46.5 	4
1054	43.8 	4
